Date,Value,Daily Return,Total Return,adjclose,IYC Daily Return,IYC Total Return
2022-03-07,782292.3201847076,-0.10151622701261176,-0.21770767981529238,67.79833984375,-0.045422558926718204,-0.19190477450582688
2022-03-08,804707.631067276,0.028653369468430778,-0.19529236893272395,67.82830810546875,0.0004420205832151858,-0.19154757978296055
2022-03-09,852773.12940979,0.05973038714540979,-0.14722687059021,69.73600769042969,0.028125418991648443,-0.16880951672954403
2022-03-10,856135.8393554688,0.003943264427205939,-0.14386416064453122,70.0456314086914,0.004439940405481568,-0.16511908051821966
2022-03-11,828707.545173645,-0.03203731571671242,-0.17129245482635502,68.82710266113281,-0.01739621334054242,-0.1796428471074729
2022-03-14,810343.3592414856,-0.022160032256387185,-0.1896566407585144,67.84828186035156,-0.014221444212179524,-0.19130951059139645
2022-03-15,849358.9577140808,0.048146995995765884,-0.15064104228591924,69.96573638916016,0.031208668381121907,-0.1660713572844762
2022-03-16,902926.7800216676,0.06306853165092452,-0.0970732199783324,72.13311767578125,0.030977752804112413,-0.14023812193416574
2022-03-17,911716.9566879272,0.009735204294249344,-0.0882830433120727,73.15189361572266,0.014123553407472622,-0.128095229131594
2022-03-18,933495.7735595704,0.02388769531144952,-0.06650422644042953,74.42036437988281,0.017340231420714947,-0.11297619862791031
2022-03-21,913844.0594024658,-0.02105174411467281,-0.08615594059753418,73.53144073486328,-0.011944629033015408,-0.12357136887875508
2022-03-22,934094.3425941468,0.022159451586217127,-0.06590565740585319,75.01964569091797,0.020239028926698044,-0.10583330446130568
2022-03-23,917539.5141448976,-0.017722865554750666,-0.08246048585510246,73.89100646972656,-0.015044582133077689,-0.11928566875300028
2022-03-24,940407.5861473083,0.024923255783400933,-0.05959241385269165,74.54000091552734,0.0087831317613285,-0.11155023873756764
2022-03-25,934293.660057068,-0.006501357688199927,-0.06570633994293196,74.41999816894531,-0.0016099107205274077,-0.112980563532874
2022-03-28,953898.6743125916,0.020983781752651476,-0.046101325687408434,75.66999816894531,0.01679656047776712,-0.09808168792329919
